Listing_ID,Location,Locality,BHK,Size,Price,Bathroom,Balcony,Furnishing,Transaction,Seller_Type,Listing_Date
MB100111,Delhi NCR,Ghaziabad,1,669.0,7227310.0,1.0,1.0,Unfurnished,Resale,Broker,2025-04-08
MB100435,Pune,Viman Nagar,2,1214.0,7426389.0,2.0,1.0,Semi-Furnished,New,Owner,2023-03-09
MB100956,Mumbai,Bandra,2,1170.0,28369290.0,2.0,2.0,Unfurnished,Resale,Builder,2024-04-10
MB100452,Lucknow,Indira Nagar,3,1099.0,5677443.0,4.0,0.0,Unfurnished,Resale,Owner,2025-08-28
MB100038,Hyderabad,Begumpet,2,896.0,5014651.0,1.0,4.0,Semi-Furnished,Resale,Builder,2023-06-15
MB100183,Lucknow,Vrindavan Yojana,2,971.0,5414369.0,2.0,0.0,Furnished,New,Owner,2023-04-20
MB101124,Mumbai,Andheri,2,1017 sqft,22340735.0,2.0,2.0,Furnished,New,Owner,2024-04-20
MB100879,Kolkata,Howrah,3,1285.0,8089074.0,4.0,2.0,Semi-Furn.,New,Owner,2023-04-07
MB100217,Kolkata,Salt Lake,3,645.0,4537701.0,3.0,3.0,Unfurnished,Resale,Builder,2024-05-31
MB101252,Lucknow,Vrindavan Yojana,5,2447.0,12814852.0,4.0,2.0,Furnished,New,Owner,19/12/2024
MB101470,Mumbai,Goregaon,3,,,,,,,,
MB100854,Lucknow,Indira Nagar,1,706.0,3406320.0,1.0,1.0,Furnished,Resale,Builder,2023-07-14
MB100306,Chennai,Adyar,2,942 sqft,6745166.0,,,,Resale,Broker,2023-07-20
MB100729,Jaipur,Mansarovar,3,1536.0,9773826.0,3.0,0.0,Furnished,Resale,Broker,2023-09-19
MB100440,Lucknow,Jankipuram,2,823 sqft,4665426.0,2.0,1.0,Furnished,Resale,Builder,2025-08-12
MB101034,Chennai,OMR,2,1317.0,9056802.0,,,Furnished,Resale,Builder,2025-04-20
MB100549,Pune,Wakad,3,1173.0,13976996.0,2.0,1.0,Unfurnished,New,Broker,2025-08-27
MB100313,Ahmedabad,Gota,3,1100.0,8150066.0,3.0,3.0,Semi-Furnished,Resale,Builder,2024-12-18
MB100969,Jaipur,Mansarovar,4,1802 sqft,9742078.0,3.0,1.0,Furnshd,New,Builder,2024-11-29
MB101155,Hyderabad,Banjara Hills,3,1526 sqft,17191279.0,3.0,1.0,Furnished,Resale,Broker,2023-09-19
MB100700,Ahmedabad,Bopal,1,452.0,2371482.0,1.0,2.0,Unfurnished,New,Broker,2024-01-26
MB100331,Kolkata,Rajarhat,2,896.0,6582250.0,1.0,2.0,Furnished,Resale,Owner,2025-04-04
MB100036,Hyderabad,Kukatpally,3,1252 sqft,10821854.0,2.0,2.0,Furnished,New,Broker,2024-04-22
MB100110,Delhi NCR,Ghaziabad,3,1723.0,20757074.0,3.0,1.0,Unfurnished,New,Builder,2024-06-22
MB101068,Pune,Hinjewadi,4,1721.0,15863588.0,3.0,1.0,Semi-Furn.,Resale,Broker,2024-09-25
MB100888,Mumbai,Goregaon,3,,,,,,,,2025-04-29
MB101146,Lucknow,Vrindavan Yojana,3,1378.0,7187074.0,3.0,0.0,Unfurnished,New,Broker,2023-02-20
MB100915,Jaipur,Ajmer Road,2,855.0,4447215.0,1.0,2.0,Semi-Furnished,Resale,Owner,2025-07-10
MB101223,Lucknow,Jankipuram,2,754 sqft,4001318.0,3.0,1.0,Unfurn.,Resale,Owner,2025-03-29
MB100926,Hyderabad,Kondapur,3,1182.0,8929062.0,,,Furnished,New,Owner,2025-07-20
MB100745,Chennai,Adyar,2,1074 sqft,6716924.0,,,Unfurn.,New,Owner,2025-08-04
MB100614,Ahmedabad,Gota,3,1397.0,11338313.0,2.0,1.0,Furnished,New,Broker,04/12/2023
MB100775,Lucknow,Jankipuram,1,674 sqft,3722651.0,1.0,1.0,Unfurnished,New,Owner,16/03/2023
MB101298,Delhi NCR,Dwarka,3,1437 sqft,16837473.0,3.0,3.0,Furnished,Resale,Builder,2023-07-03
MB100713,Ahmedabad,Gota,3,1820.0,13784450.0,3.0,2.0,Semi-Furnished,New,Builder,10/02/2025
MB100577,Chennai,Chromepet,4,1901.0,19354751.0,2.0,2.0,Unfurnished,New,Owner,2024-12-05
MB101250,Bangalore,Koramangala,2,1023 sqft,14290027.0,4.0,3.0,Semi-Furnished,Resale,Builder,27/01/2023
MB100433,Pune,Viman Nagar,3,,,,,,,,2025-01-18
MB100163,Ahmedabad,SG Highway,3,1544.0,8267402.0,3.0,2.0,Unfurnished,Resale,Builder,2024-03-06
MB100263,Ahmedabad,Maninagar,3,1933 sqft,14134650.0,3.0,1.0,Unfurnished,New,Broker,2025-05-14
MB100231,Delhi NCR,Gurgaon,4,1558.0,18726974.0,,,Furnished,Resale,Broker,2024-01-10
MB100302,Lucknow,Hazratganj,1,638.0,3301938.0,1.0,3.0,Unfurnished,New,Owner,2025-01-10
MB101090,Bangalore,Koramangala,2,770.0,9844723.0,1.0,1.0,Semi-Furnished,New,Owner,2023-02-28
MB100927,Bangalore,Indiranagar,2,912.0,11041687.0,2.0,2.0,Semi-Furnished,New,Owner,2024-10-26
MB100175,Delhi NCR,Saket,1,641.0,8401163.0,1.0,1.0,Furnished,Resale,Broker,2025-02-26
MB101388,Delhi NCR,Noida,2,1049 sqft,17432704.0,2.0,2.0,Semi-Furnished,New,Broker,2023-11-27
MB100149,Mumbai,Bandra,2,1001 sqft,25894214.0,2.0,1.0,Furnished,Resale,Builder,2025-02-21
MB101466,Kolkata,Garia,2,1034 sqft,5082155.0,2.0,3.0,Semi-Furnished,Resale,Broker,2023-11-05
MB101102,Lucknow,Gomti Nagar,3,797.0,4503199.0,4.0,2.0,Semi-Furnished,Resale,Owner,2024-09-07
MB100071,Pune,Baner,3,1225.0,10079997.0,4.0,1.0,Semi-Furnished,New,Owner,2025-08-20
MB100168,Pune,Kharadi,4,2255.0,19486096.0,,,Semi-Furnished,New,Builder,30/05/2023
MB100455,Kolkata,New Town,2,641.0,3903115.0,3.0,1.0,Semi-Furnished,Resale,Builder,2025-04-03
MB100089,Mumbai,Thane,3,1123.0,28188927.0,2.0,4.0,Unfurnished,New,Builder,2024-05-01
MB100117,Delhi NCR,Ghaziabad,2,1012 sqft,13763362.0,1.0,2.0,Furnished,Resale,Broker,2024-12-26
MB100487,Kolkata,Howrah,3,1515.0,12595984.0,3.0,1.0,Furnished,New,Broker,2023-11-28
MB100321,Kolkata,Rajarhat,2,869.0,6170705.0,2.0,2.0,Semi-Furnished,New,Builder,2023-07-08
MB101340,Delhi NCR,Rohini,3,1378.0,15858949.0,2.0,1.0,Unfurnished,Resale,Builder,2024-11-13
MB101428,Kolkata,New Town,2,1722.0,12953196.0,1.0,1.0,Unfurnished,Resale,Owner,2023-01-10
MB100459,Kolkata,New Town,4,2157.0,16136241.0,3.0,1.0,Unfurnished,New,Owner,2023-05-23
MB101492,Chennai,Chromepet,2,714.0,4969131.0,2.0,3.0,Furnished,Resale,Owner,2023-11-28
MB101105,Kolkata,New Town,2,,9882442.0,,,,New,,2025-04-01
MB101214,Lucknow,Jankipuram,5,1879.0,10055580.0,3.0,1.0,Furnished,Resale,Owner,24/07/2023
MB100241,Kolkata,New Town,4,1053 sqft,5849889.0,4.0,3.0,Unfurnished,Resale,Builder,2023-12-02
MB100698,Bangalore,Whitefield,4,1751.0,22981052.0,2.0,0.0,Semi Furnished,New,Builder,2023-06-23
MB100841,Pune,Wakad,2,977.0,7547779.0,2.0,4.0,Furnished,Resale,Builder,05/08/2024
MB100913,Delhi NCR,Ghaziabad,2,926.0,11756072.0,1.0,2.0,Furnished,New,Owner,2024-01-06
MB101386,Chennai,Chromepet,2,928.0,7814198.0,2.0,1.0,Unfurnished,New,Owner,2024-09-21
MB100702,Kolkata,Salt Lake,2,1146.0,7128210.0,2.0,1.0,Semi-Furnished,Resale,Builder,2025-04-02
MB101148,Hyderabad,Begumpet,3,1568.0,13403829.0,3.0,1.0,Unfurnished,New,Owner,09/08/2024
MB100584,Ahmedabad,SG Highway,3,1188.0,7392103.0,3.0,2.0,Unfurnished,Resale,Builder,2024-04-16
MB100979,Ahmedabad,Maninagar,1,560.0,3160847.0,1.0,1.0,Furnished,New,Broker,2024-01-14
MB100692,Mumbai,Borivali,2,800.0,17416891.0,2.0,0.0,Unfurnished,Resale,Builder,2023-12-17
MB100270,Hyderabad,Madhapur,2,1017.0,13305741.0,2.0,1.0,Semi-Furnished,Resale,Builder,2023-09-02
MB100595,Pune,Viman Nagar,4,2313.0,22234259.0,3.0,1.0,Unfurnished,New,Builder,2024-06-09
MB100785,Ahmedabad,Bopal,2,867.0,4414152.0,2.0,4.0,Semi-Furnished,Resale,Owner,01/02/2025
MB100496,Delhi NCR,Noida,2,659.0,8005687.0,2.0,3.0,Semi-Furnished,Resale,Broker,2023-03-18
MB100220,Bangalore,Whitefield,2,,12203221.0,,,,Resale,,2024-09-14
MB101285,Pune,Wakad,4,1471.0,10757180.0,3.0,2.0,Furnished,Resale,Broker,2024-02-26
MB100877,Ahmedabad,Naranpura,3,1260.0,8045222.0,4.0,0.0,Furnished,New,Broker,05/09/2024
MB100920,Mumbai,Bandra,3,993.0,26954982.0,2.0,1.0,Furnished,New,Owner,2025-03-12
MB101088,Hyderabad,Kondapur,3,1267.0,7852201.0,,,Semi-Furnished,New,Builder,2024-01-22
MB100984,Kolkata,Rajarhat,3,997.0,6825036.0,2.0,2.0,Unfurnished,Resale,Owner,13/03/2023
MB101160,Bangalore,Koramangala,1,754 sqft,9403527.0,1.0,4.0,Furnished,New,Broker,2023-09-05
MB100312,Lucknow,Hazratganj,3,799.0,4742008.0,3.0,2.0,Unfurnished,New,Builder,2023-05-08
MB101420,Delhi NCR,Rohini,3,1490.0,13138452.0,3.0,2.0,Furnished,Resale,Broker,10/03/2023
MB100507,Delhi NCR,Noida,4,2847.0,26646420.0,3.0,2.0,Unfurn.,Resale,Builder,2024-03-16
MB100393,Chennai,Chromepet,3,1430.0,15782420.0,4.0,1.0,Semi-Furnished,Resale,Builder,2024-08-26
MB100409,Chennai,Tambaram,2,962 sqft,8644839.0,1.0,0.0,Furnished,New,Owner,22/09/2023
MB100677,Delhi NCR,Gurgaon,5,3237.0,40504945.0,3.0,1.0,Semi-Furnished,New,Builder,2024-03-14
MB100952,Ahmedabad,Maninagar,3,663.0,4048251.0,3.0,2.0,Furnished,New,Owner,2025-05-03
MB101439,Hyderabad,Gachibowli,3,1451.0,11781508.0,3.0,1.0,Furnished,Resale,Broker,26/07/2025
MB100328,Pune,Hinjewadi,2,902 sqft,10437677.0,1.0,0.0,Semi-Furnished,Resale,Broker,2023-10-29
MB101036,Jaipur,Ajmer Road,3,1429 sqft,7245385.0,4.0,1.0,Furnished,Resale,Broker,
MB100085,Bangalore,Whitefield,1,757.0,19661309.0,1.0,0.0,Unfurnished,New,Owner,15/06/2023
MB100083,Lucknow,Hazratganj,3,1448.0,6729900.0,3.0,1.0,Furnished,Resale,Owner,2024-04-09
MB100206,Hyderabad,Kukatpally,2,1469.0,14138665.0,2.0,0.0,Unfurnished,Resale,Owner,2024-09-27
MB100103,Jaipur,Malviya Nagar,2,1101.0,6617504.0,2.0,0.0,Unfurnished,Resale,Broker,07/01/2025
MB100734,Lucknow,Hazratganj,4,1627 sqft,8113075.0,3.0,1.0,Semi-Furnished,Resale,Owner,2024-04-12
MB100694,Kolkata,Behala,4,2207.0,13178662.0,,,Unfurnished,New,Broker,2024-06-22
MB100497,Chennai,Chromepet,2,1013.0,6591320.0,,,Furnished,New,Builder,2025-07-04
MB100327,Delhi NCR,Ghaziabad,3,1423 sqft,18744059.0,4.0,4.0,Furnished,Resale,Builder,2024-07-29
MB100546,Chennai,Velachery,1,676.0,3750291.0,2.0,3.0,Unfurnished,New,Owner,2024-11-28
MB100660,Mumbai,Andheri,4,1581.0,35456157.0,3.0,0.0,Unfurnished,Resale,Builder,03/06/2025
MB100346,Hyderabad,Kukatpally,2,1203.0,10024183.0,2.0,2.0,Unfurnished,Resale,Builder,31/10/2023
MB100210,Kolkata,Rajarhat,1,699.0,6005216.0,2.0,2.0,Semi-Furnished,Resale,Broker,2024-11-14
MB100567,Ahmedabad,Gota,3,1537.0,8475973.0,3.0,2.0,Semi-Furnished,New,Builder,2023-11-26
MB100142,Pune,Hinjewadi,2,682.0,5978601.0,3.0,3.0,Furnished,New,Broker,2024-07-23
MB100514,Lucknow,Hazratganj,2,786.0,3948748.0,2.0,3.0,Semi-Furnished,New,Broker,2023-11-07
MB101028,Mumbai,Andheri,2,1047 sqft,24330944.0,2.0,3.0,Semi-Furnished,New,Broker,2025-04-18
MB100864,Hyderabad,Kondapur,3,,5037628.0,,,,New,,2024-06-24
MB100891,Jaipur,Jagatpura,2,849.0,5873332.0,3.0,2.0,Furnshd,New,Builder,2023-09-02
MB100814,Jaipur,Vaishali Nagar,2,694.0,4399720.0,2.0,1.0,Semi-Furnished,Resale,Builder,2023-03-28
MB101139,Pune,Kharadi,3,1376.0,12906025.0,3.0,1.0,Furnished,Resale,Broker,2024-10-06
MB100563,Chennai,Anna Nagar,2,1282.0,10478892.0,2.0,2.0,Furnished,New,Broker,2024-03-31
MB101085,Ahmedabad,SG Highway,2,,3382026.0,,,,Resale,,2024-09-16
MB100371,Delhi NCR,Gurgaon,3,932 sqft,10160525.0,4.0,3.0,Furnished,New,Owner,2024-04-28
MB101011,Ahmedabad,Maninagar,1,535.0,2910425.0,1.0,2.0,Semi-Furnished,Resale,Builder,2024-04-02
MB100890,Pune,Baner,2,619.0,5913884.0,2.0,2.0,Semi-Furnished,New,Builder,2023-03-30
MB100061,Jaipur,Jagatpura,2,918.0,5174599.0,2.0,0.0,Furnished,Resale,Owner,2024-09-15
MB100683,Jaipur,Mansarovar,3,1331 sqft,7444624.0,3.0,2.0,Semi-Furnished,New,Broker,2024-12-05
MB100632,Hyderabad,Kukatpally,3,1186 sqft,9634944.0,3.0,2.0,Semi-Furnished,Resale,Builder,2025-06-08
MB100194,Hyderabad,Kondapur,2,896 sqft,6921379.0,2.0,2.0,Unfurnished,Resale,Owner,25/03/2024
MB100513,Pune,Hinjewadi,3,1545 sqft,13876761.0,3.0,3.0,Furnished,New,Owner,2025-08-11
MB100209,Jaipur,Malviya Nagar,3,1352 sqft,7201991.0,3.0,3.0,Unfurnished,New,Builder,2023-06-17
MB101000,Mumbai,Bandra,3,702.0,10643083.0,2.0,4.0,Unfurnished,New,Owner,2024-06-09
MB100635,Pune,Baner,3,1225.0,13542877.0,3.0,3.0,Furnished,New,Owner,2024-02-14
MB100087,Chennai,Chromepet,2,1234 sqft,10162588.0,3.0,1.0,Furnished,Resale,Broker,27/05/2024
MB101191,Ahmedabad,Maninagar,1,860 sqft,4482155.0,,,Semi-Furnished,New,Broker,2023-12-30
MB100909,Bangalore,HSR Layout,2,930.0,11842243.0,2.0,1.0,Semi-Furn.,Resale,Broker,2023-09-12
MB100190,Kolkata,Salt Lake,2,865.0,5724126.0,1.0,1.0,Semi Furnished,New,Owner,2023-04-09
MB100178,Hyderabad,Begumpet,2,1118.0,10669241.0,2.0,2.0,Semi-Furnished,New,Builder,2024-02-25
MB100556,Pune,Baner,2,1011.0,9702232.0,1.0,1.0,Furnished,New,Builder,09/12/2024
MB101313,Kolkata,Garia,3,1931.0,12029080.0,3.0,0.0,Semi-Furn.,Resale,Owner,2024-07-30
MB101411,Hyderabad,Kukatpally,2,591 sqft,4295970.0,2.0,2.0,Furnished,New,Owner,2023-11-12
MB101125,Lucknow,Indira Nagar,2,521.0,3127824.0,1.0,0.0,Unfurnished,New,Builder,2023-10-25
MB100744,Delhi NCR,Gurgaon,3,1566.0,18770372.0,2.0,1.0,Semi-Furnished,New,Builder,2025-05-03
MB101142,Lucknow,Hazratganj,3,981.0,5714710.0,2.0,2.0,Semi-Furnished,Resale,Builder,2023-09-08
MB100511,Lucknow,Indira Nagar,2,803 sqft,3553884.0,1.0,1.0,Furnished,New,Owner,30/06/2025
MB101267,Pune,Wakad,4,1746.0,16574475.0,3.0,3.0,Furnshd,Resale,Broker,2025-03-23
MB100471,Ahmedabad,Thaltej,3,1296.0,6524342.0,3.0,2.0,Semi-Furn.,Resale,Owner,2023-07-13
MB100398,Hyderabad,Banjara Hills,3,1538.0,13305719.0,3.0,2.0,Furnished,Resale,Broker,2024-06-15
MB100035,Kolkata,New Town,3,1842.0,13058363.0,3.0,0.0,Unfurnished,Resale,Broker,2024-09-08
MB100205,Mumbai,Goregaon,2,930.0,22263772.0,3.0,2.0,Unfurnished,New,Owner,2025-04-18
MB100608,Lucknow,Indira Nagar,4,1995 sqft,7042051.0,3.0,0.0,Furnished,New,Broker,2023-04-24
MB101311,Jaipur,Malviya Nagar,3,488.0,2918514.0,3.0,2.0,Unfurnished,New,Owner,2024-07-20
MB101129,Mumbai,Bandra,3,1584.0,34367445.0,3.0,0.0,Furnished,Resale,Owner,07/10/2024
MB101067,Ahmedabad,Bopal,3,1166.0,8058040.0,3.0,3.0,Semi-Furn.,Resale,Broker,2025-02-23
MB100429,Mumbai,Borivali,2,832.0,14691859.0,1.0,1.0,Unfurnished,Resale,Builder,24/05/2023
MB101257,Bangalore,Electronic City,3,1515.0,16770254.0,4.0,1.0,Unfurn.,Resale,Broker,2025-04-29
MB100228,Kolkata,Garia,2,1239.0,7382984.0,1.0,2.0,Unfurnished,Resale,Broker,30/05/2024
MB101003,Pune,Kharadi,2,532 sqft,5239811.0,2.0,2.0,Semi-Furnished,Resale,Broker,2023-11-20
MB101029,Chennai,Tambaram,2,1113.0,10308546.0,2.0,3.0,Semi-Furnished,Resale,Builder,2023-12-28
MB101487,Hyderabad,Begumpet,2,1133 sqft,10209102.0,2.0,1.0,Unfurnished,New,Builder,2024-10-25
MB101276,Pune,Wakad,3,1049.0,11941585.0,2.0,2.0,Unfurnished,New,Builder,2023-06-26
MB100727,Kolkata,Salt Lake,1,465 sqft,9407039.0,1.0,1.0,Unfurnished,New,Broker,2023-12-09
MB100318,Jaipur,Malviya Nagar,3,1317.0,7050745.0,2.0,0.0,Furnished,New,Builder,2023-12-23
MB100629,Lucknow,Aliganj,2,1101 sqft,7037662.0,2.0,2.0,Furnished,New,Owner,2023-11-05
MB100925,Jaipur,Ajmer Road,3,1523.0,7927818.0,3.0,0.0,Semi-Furn.,Resale,Builder,2023-09-15
MB100893,Chennai,OMR,4,1706.0,16626458.0,3.0,2.0,Semi Furnished,New,Owner,22/03/2023
MB101019,Kolkata,Garia,1,558.0,5330846.0,1.0,2.0,Unfurnished,Resale,Broker,2023-05-07
MB101406,Bangalore,Koramangala,3,1454 sqft,16450259.0,3.0,0.0,Semi-Furnished,New,Broker,2024-12-27
MB100034,Hyderabad,Banjara Hills,2,765.0,5190360.0,2.0,2.0,Furnished,New,Owner,2024-09-20
MB100075,Hyderabad,Kukatpally,2,741 sqft,7758965.0,2.0,3.0,Furnished,Resale,Broker,2023-04-05
MB100173,Kolkata,Behala,3,1364 sqft,9108867.0,3.0,2.0,Semi-Furnished,Resale,Owner,2023-04-22
MB101394,Hyderabad,Madhapur,3,1816.0,16516397.0,4.0,1.0,Unfurn.,Resale,Broker,2024-06-28
MB101075,Delhi NCR,Dwarka,2,877.0,10733129.0,2.0,4.0,Unfurnished,Resale,Broker,2023-12-27
MB101224,Delhi NCR,Dwarka,4,1434.0,36585312.0,3.0,2.0,Unfurnished,Resale,Owner,2023-11-15
MB101353,Mumbai,Thane,2,1035 sqft,23257181.0,3.0,2.0,Furnished,New,Owner,2024-04-01
MB101451,Ahmedabad,Gota,2,1505.0,9686659.0,1.0,4.0,Semi-Furnished,New,Owner,2025-06-25
MB100747,Pune,Viman Nagar,2,1196.0,11904517.0,2.0,1.0,Semi-Furnished,New,Broker,22/07/2025
MB100035,Kolkata,New Town,3,1842.0,13058363.0,3.0,0.0,Unfurnished,Resale,Broker,2024-09-08
MB100508,Mumbai,Thane,4,1262 sqft,29255055.0,3.0,3.0,Furnished,Resale,Owner,02/01/2025
MB100710,Chennai,Tambaram,1,664 sqft,4293316.0,1.0,1.0,Semi-Furnished,New,Broker,2025-05-04
MB100607,Chennai,Tambaram,3,,,,,,,,2025-05-08
MB100387,Chennai,Chromepet,3,1629.0,14862233.0,3.0,2.0,Unfurnished,Resale,Broker,2024-07-01
MB101117,Ahmedabad,Maninagar,2,1183.0,5095210.0,2.0,2.0,Semi-Furnished,New,Owner,2024-05-20
MB101491,Hyderabad,Banjara Hills,4,,,,,,,,2024-01-16
MB100751,Bangalore,Yelahanka,2,689.0,6526624.0,2.0,2.0,Furnished,Resale,Broker,26/11/2024
MB100911,Pune,Baner,3,1331.0,14810792.0,3.0,2.0,Semi-Furnished,New,Builder,2023-03-13
MB100148,Pune,Kharadi,3,1446.0,14999634.0,3.0,2.0,Semi-Furnished,Resale,Broker,2023-11-16
MB100753,Pune,Baner,3,1455.0,16169203.0,4.0,3.0,Unfurnished,New,Broker,2024-05-16
MB100402,Lucknow,Hazratganj,4,2126 sqft,9606554.0,3.0,1.0,Semi-Furnished,New,Broker,2023-07-25
MB100340,Jaipur,Ajmer Road,2,1350.0,8557892.0,1.0,1.0,Semi-Furnished,New,Broker,2024-12-10
MB101256,Delhi NCR,Ghaziabad,3,1204.0,11794381.0,4.0,2.0,Unfurnished,Resale,Builder,2024-09-07
MB100987,Delhi NCR,Gurgaon,3,1463.0,16891282.0,3.0,4.0,Furnished,New,Owner,2024-04-26
MB100200,Chennai,OMR,3,1229.0,7368922.0,2.0,1.0,Furnished,New,Owner,2024-09-06
MB101115,Bangalore,Whitefield,4,1757.0,20932313.0,4.0,4.0,Semi-Furnished,Resale,Owner,2024-09-12
MB100732,Jaipur,Mansarovar,4,1911 sqft,15966757.0,3.0,1.0,Semi-Furnished,New,Owner,2023-02-23
MB100540,Ahmedabad,Bopal,3,1331.0,11473580.0,3.0,1.0,Semi-Furnished,Resale,Builder,2023-04-11
MB100691,Ahmedabad,Naranpura,3,1121 sqft,7642486.0,3.0,2.0,Unfurnished,Resale,Broker,2024-08-14
MB100609,Delhi NCR,Dwarka,3,1199.0,15411867.0,2.0,3.0,Furnished,New,Builder,2025-08-11
MB101002,Chennai,Adyar,3,1393.0,11711541.0,4.0,3.0,Semi-Furnished,New,Owner,05/03/2023
MB100955,Mumbai,Goregaon,2,765.0,14970068.0,2.0,1.0,Semi-Furnished,New,Owner,2025-04-27
MB100280,Mumbai,Andheri,4,954.0,22447885.0,3.0,1.0,Unfurnished,New,Builder,2024-10-09
MB100410,Jaipur,Ajmer Road,2,694.0,3587673.0,2.0,2.0,Unfurnished,Resale,Owner,2023-04-14
MB101200,Pune,Hinjewadi,2,791.0,7027436.0,3.0,2.0,Semi-Furnished,Resale,Builder,2024-01-11
MB101304,Chennai,OMR,3,976.0,7897822.0,3.0,2.0,Furnished,Resale,Broker,2025-02-20
MB101429,Ahmedabad,Maninagar,2,1076.0,6648524.0,2.0,0.0,Semi-Furnished,Resale,Broker,26/05/2024
MB100687,Kolkata,Garia,4,1228.0,10220030.0,3.0,2.0,Furnished,New,Owner,14/09/2024
MB100335,Lucknow,Aliganj,1,694.0,3951829.0,1.0,2.0,Furnished,Resale,Builder,2024-08-19
MB100642,Kolkata,Salt Lake,3,1126.0,10415681.0,3.0,4.0,Furnished,Resale,Broker,04/09/2024
MB100314,Delhi NCR,Rohini,4,1721.0,19068135.0,3.0,2.0,Furnished,Resale,Builder,2024-12-30
MB100782,Ahmedabad,Naranpura,3,1370.0,10083089.0,,,Semi-Furnished,New,Builder,2024-10-13
MB101198,Pune,Baner,1,674.0,5445988.0,1.0,4.0,Semi-Furnished,Resale,Builder,2023-11-10
MB101460,Pune,Viman Nagar,3,1545.0,18981144.0,3.0,1.0,Unfurn.,New,Broker,2023-12-13
MB101456,Pune,Kharadi,3,1362 sqft,8969667.0,3.0,3.0,Unfurnished,Resale,Owner,2023-02-16
MB101325,Bangalore,Yelahanka,3,955.0,12318883.0,3.0,2.0,Unfurnished,New,Broker,2024-11-07
MB100092,Pune,Wakad,5,2048.0,19438558.0,4.0,2.0,Furnished,New,Broker,2023-12-22
MB100834,Chennai,OMR,2,888.0,8025049.0,2.0,1.0,Furnished,Resale,Builder,2023-03-09
MB100592,Pune,Hinjewadi,3,1204.0,10795364.0,3.0,1.0,Furnished,New,Owner,2025-06-01
MB101490,Kolkata,Salt Lake,2,943.0,8206334.0,,,Semi-Furnished,New,Builder,2024-06-15
MB100394,Pune,Hinjewadi,2,1301.0,10846955.0,,,Furnished,New,Owner,05/07/2023
MB101316,Pune,Viman Nagar,3,1463 sqft,9163222.0,2.0,4.0,Unfurnished,Resale,Builder,2024-05-23
MB101069,Kolkata,Behala,2,965.0,6284930.0,1.0,0.0,Semi-Furnished,New,Builder,2023-08-12
MB100575,Lucknow,Vrindavan Yojana,3,1609.0,7641731.0,3.0,2.0,Unfurnished,Resale,Owner,2025-08-25
MB100573,Hyderabad,Kondapur,3,1184.0,12288179.0,3.0,2.0,Furnished,Resale,Owner,2024-07-18
MB101404,Jaipur,Malviya Nagar,4,2159.0,11689678.0,4.0,2.0,Semi-Furnished,Resale,Broker,30/04/2025
MB100735,Jaipur,Ajmer Road,2,775.0,5027715.0,3.0,1.0,Furnished,Resale,Owner,2024-06-29
MB101359,Kolkata,New Town,1,413.0,4072620.0,1.0,2.0,Furnished,Resale,Owner,2023-01-28
MB100279,Kolkata,Salt Lake,1,350.0,2533670.0,1.0,0.0,Furnished,New,Owner,2023-04-25
MB100337,Chennai,Tambaram,3,1181.0,9800803.0,4.0,2.0,Unfurnished,New,Builder,27/05/2023
MB100227,Chennai,Adyar,2,716 sqft,6054948.0,2.0,2.0,Semi-Furnished,Resale,Builder,2023-09-13
MB100008,Lucknow,Vrindavan Yojana,4,1301.0,3994685.0,4.0,3.0,Furnished,Resale,Owner,2024-07-14
MB101109,Chennai,OMR,3,1294.0,9165461.0,3.0,1.0,Unfurnished,New,Builder,2024-12-05
MB101317,Chennai,OMR,3,1704.0,13612871.0,3.0,4.0,Unfurnished,Resale,Owner,2023-10-16
MB101193,Jaipur,Malviya Nagar,3,1616.0,8864079.0,3.0,0.0,Unfurnished,New,Broker,2024-03-16
MB100068,Pune,Baner,2,787.0,7527913.0,1.0,2.0,Unfurnished,Resale,Builder,2025-07-03
MB101393,Kolkata,Rajarhat,1,742.0,5679823.0,1.0,0.0,Semi-Furnished,New,Owner,2024-02-11
MB101120,Chennai,Anna Nagar,3,1629 sqft,12910714.0,3.0,2.0,Unfurnished,Resale,Broker,2024-11-30
MB101145,Delhi NCR,Ghaziabad,4,1950.0,21684736.0,3.0,1.0,Semi-Furnished,New,Owner,2024-11-25
MB101180,Delhi NCR,Rohini,1,690.0,8495157.0,1.0,1.0,Semi-Furnished,New,Builder,2024-12-03
MB101319,Jaipur,Vaishali Nagar,2,1062.0,5789196.0,2.0,2.0,Furnished,Resale,Broker,23/08/2023
MB101216,Lucknow,Aliganj,4,1922.0,12091355.0,3.0,3.0,Unfurnished,New,Builder,2024-04-16
MB100024,Jaipur,Mansarovar,2,679.0,4872741.0,2.0,1.0,Unfurnished,Resale,Broker,2024-11-30
MB100633,Delhi NCR,Rohini,3,1239.0,15409895.0,4.0,2.0,Semi-Furnished,New,Broker,08/07/2025
MB100470,Hyderabad,Kukatpally,4,1403 sqft,11989052.0,3.0,1.0,Unfurnished,Resale,Builder,2024-05-04
MB100557,Ahmedabad,Bopal,3,2148.0,15835879.0,4.0,2.0,Semi Furnished,Resale,Owner,2025-06-24
MB100293,Jaipur,Vaishali Nagar,4,1521.0,7329198.0,3.0,1.0,Unfurnished,Resale,Broker,2023-04-08
MB100772,Pune,Kothrud,1,578.0,5343576.0,1.0,2.0,Furnished,New,Broker,2023-02-01
